"","TimeEST","TemperatureC","Dew.PointC","Humidity","Sea.Level.PressurehPa","VisibilityKm","Wind.Direction","Wind.SpeedKm.h","Gust.SpeedKm.h","Precipitationmm","Events","Conditions","WindDirDegrees","DateUTC","tmp_date"
"1126",02:15:00,0.6,-2.2,82,1002.6,4.8,"WNW","7.4","-","0",NA,"Haze",290,"2016-02-10 7:15","021002"
"1127",02:47:00,1,-2,81,1002.3,4.8,"West","5.6","-","0",NA,"Overcast",270,"2016-02-10 7:47","021002"
"1128",02:51:00,0.6,-1.7,85,1001.7,6.4,"West","11.1","-","0",NA,"Overcast",260,"2016-02-10 7:51","021002"
"1129",03:12:00,0.6,-1.7,85,1002.3,6.4,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-02-10 8:12","021003"
"1130",03:47:00,1,-2,81,1002.3,8,"West","7.4","-","N/A",NA,"Haze",260,"2016-02-10 8:47","021003"
"1131",03:51:00,0.6,-2.2,82,1001.7,8,"Calm","Calm","-","N/A",NA,"Haze",0,"2016-02-10 8:51","021003"
"1132",04:30:00,0.6,-2.2,82,1002.3,11.3,"Variable","9.3","-","N/A",NA,"Overcast",0,"2016-02-10 9:30","021004"
"1133",04:51:00,0.6,-2.8,78,1001.7,12.9,"West","13","-","N/A",NA,"Overcast",260,"2016-02-10 9:51","021004"
"1134",05:25:00,0.6,-2.8,78,1002.3,14.5,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-02-10 10:25","021005"
"1135",05:51:00,0.6,-2.8,78,1001.9,12.9,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-02-10 10:51","021005"
"1136",06:15:00,0.6,-2.8,78,1002.6,11.3,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-02-10 11:15","021006"
"1137",06:51:00,0.6,-2.8,78,1002.1,9.7,"West","11.1","-","N/A",NA,"Haze",260,"2016-02-10 11:51","021006"
"1138",07:19:00,0.6,-2.8,78,1002.9,2.8,"Variable","5.6","-","0","Snow","Light Snow",0,"2016-02-10 12:19","021007"
"1139",07:35:00,0.6,-2.2,82,1003.3,1.6,"West","7.4","-","0","Snow","Light Snow",270,"2016-02-10 12:35","021007"
"1140",07:43:00,0.6,-2.2,82,1003.3,1.6,"Variable","11.1","-","0","Snow","Light Snow",0,"2016-02-10 12:43","021007"
"1141",07:49:00,1,-2,81,1003.3,1.6,"West","11.1","-","0","Snow","Light Snow",270,"2016-02-10 12:49","021007"
"1142",07:51:00,0.6,-2.2,82,1002.6,2,"West","9.3","-","0","Snow","Light Snow",280,"2016-02-10 12:51","021007"
"1143",07:58:00,0.6,-2.2,82,1003.3,2.8,"West","11.1","-","0",NA,"Haze",270,"2016-02-10 12:58","021007"
"1144",08:07:00,0.6,-2.2,82,1003.3,3.2,"Variable","5.6","-","0",NA,"Haze",0,"2016-02-10 13:07","021008"
"1145",08:51:00,1.1,-1.7,82,1003,3.2,"North","-9999","-","0",NA,"Haze",0,"2016-02-10 13:51","021008"
"1146",08:59:00,1.1,-1.7,82,1003.6,4.8,"Variable","5.6","-","N/A",NA,"Haze",0,"2016-02-10 13:59","021008"
"1147",09:07:00,1.1,-2.2,79,1003.6,6.4,"Variable","11.1","-","N/A",NA,"Haze",0,"2016-02-10 14:07","021009"
"1148",09:51:00,1.7,-2.2,76,1003.2,8,"Variable","7.4","-","N/A",NA,"Haze",0,"2016-02-10 14:51","021009"
"1149",09:59:00,1.7,-2.2,76,1003.9,9.7,"West","9.3","-","N/A",NA,"Haze",280,"2016-02-10 14:59","021009"
"1150",10:51:00,1.7,-3.3,70,1003,12.9,"West","14.8","-","N/A",NA,"Overcast",270,"2016-02-10 15:51","021010"
"1151",11:48:00,3,-5,56,1003.3,16.1,"Variable","11.1","-","N/A",NA,"Overcast",0,"2016-02-10 16:48","021011"
"1152",11:51:00,2.8,-4.4,59,1002.7,16.1,"West","14.8","-","N/A",NA,"Overcast",270,"2016-02-10 16:51","021011"
"1153",12:51:00,3.3,-5.6,53,1002.2,16.1,"North","-9999","-","N/A",NA,"Overcast",0,"2016-02-10 17:51","021012"
"1154",13:51:00,3.3,-7.2,47,1002.5,16.1,"West","13","-","N/A",NA,"Overcast",270,"2016-02-10 18:51","021013"
"1155",14:51:00,3.3,-7.2,47,1002.9,16.1,"West","16.7","29.6","N/A",NA,"Overcast",280,"2016-02-10 19:51","021014"
"1156",15:51:00,3.3,-7.8,45,1003.5,16.1,"North","-9999","-","N/A",NA,"Overcast",0,"2016-02-10 20:51","021015"
"1157",16:51:00,2.8,-7.8,46,1004.4,16.1,"North","-9999","-","N/A",NA,"Overcast",0,"2016-02-10 21:51","021016"
"1158",17:51:00,2.2,-8.3,46,1005.4,16.1,"West","13","37","N/A",NA,"Overcast",260,"2016-02-10 22:51","021017"
"1159",18:51:00,1.1,-8.9,48,1006.2,16.1,"West","14.8","27.8","N/A",NA,"Mostly Cloudy",270,"2016-02-10 23:51","021018"
"1160",19:51:00,0.6,-8.9,50,1006.4,16.1,"Variable","7.4","33.3","N/A",NA,"Clear",0,"2016-02-11 0:51","021019"
"1161",20:51:00,0,-9.4,50,1006.7,16.1,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-02-11 1:51","021020"
"1162",21:51:00,0,-8.9,52,1007,16.1,"Variable","5.6","-","N/A",NA,"Mostly Cloudy",0,"2016-02-11 2:51","021021"
"1163",22:51:00,-0.6,-9.4,52,1007.3,16.1,"WSW","11.1","31.5","N/A",NA,"Overcast",250,"2016-02-11 3:51","021022"
"1164",23:51:00,-0.6,-10.6,47,1007.1,16.1,"WNW","14.8","33.3","N/A",NA,"Overcast",300,"2016-02-11 4:51","021023"
"1165",00:51:00,-1.1,-10,51,1007.3,16.1,"West","9.3","35.2","N/A",NA,"Overcast",270,"2016-02-11 5:51","021100"
"1166",01:51:00,-2.2,-8.3,63,1007.6,9.7,"West","20.4","35.2","0","Snow","Light Snow",280,"2016-02-11 6:51","021101"
"1167",02:00:00,-2.8,-8.3,66,1008.4,9.7,"West","20.4","37","0",NA,"Haze",270,"2016-02-11 7:00","021102"
"1168",02:44:00,-3.3,-9.4,63,1008.7,3.2,"WNW","16.7","44.4","0","Snow","Light Snow",300,"2016-02-11 7:44","021102"
"1169",02:51:00,-3.3,-8.3,69,1008.1,4,"Variable","11.1","31.5","0","Snow","Light Snow",0,"2016-02-11 7:51","021102"
"1170",02:57:00,-3.3,-8.3,69,1008.7,8,"NW","13","29.6","0",NA,"Haze",320,"2016-02-11 7:57","021102"
"1171",03:51:00,-3.3,-15.6,39,1008.3,16.1,"WNW","18.5","37","0",NA,"Overcast",290,"2016-02-11 8:51","021103"
"1172",04:51:00,-3.9,-17.8,34,1009,16.1,"North","-9999","-","N/A",NA,"Overcast",0,"2016-02-11 9:51","021104"
"1173",05:51:00,-4.4,-17.8,35,1009.9,16.1,"West","14.8","-","N/A",NA,"Mostly Cloudy",280,"2016-02-11 10:51","021105"
"1174",06:51:00,-5,-17.8,37,1010.9,16.1,"NW","13","29.6","N/A",NA,"Clear",310,"2016-02-11 11:51","021106"
"1175",07:51:00,-5,-17.2,39,1011.9,16.1,"WNW","14.8","37","N/A",NA,"Clear",290,"2016-02-11 12:51","021107"
"1176",08:51:00,-5,-18.3,35,1012.3,16.1,"West","22.2","46.3","N/A",NA,"Clear",280,"2016-02-11 13:51","021108"
"1177",09:51:00,-4.4,-18.9,32,1012.2,16.1,"West","24.1","42.6","N/A",NA,"Partly Cloudy",280,"2016-02-11 14:51","021109"
"1178",10:51:00,-4.4,-19.4,31,1012.6,16.1,"WNW","22.2","48.2","N/A",NA,"Mostly Cloudy",290,"2016-02-11 15:51","021110"
"1179",11:51:00,-3.3,-17.8,32,1012.4,16.1,"WNW","11.1","-","N/A",NA,"Overcast",300,"2016-02-11 16:51","021111"
"1180",12:51:00,-4.4,-19.4,31,1012.2,16.1,"WNW","13","53.7","N/A",NA,"Mostly Cloudy",300,"2016-02-11 17:51","021112"
"1181",13:51:00,-3.9,-18.3,33,1012.3,16.1,"WNW","18.5","40.7","N/A",NA,"Overcast",290,"2016-02-11 18:51","021113"
"1182",14:51:00,-4.4,-17.8,35,1012.9,16.1,"NW","14.8","40.7","N/A",NA,"Overcast",320,"2016-02-11 19:51","021114"
"1183",15:51:00,-4.4,-17.2,37,1014,16.1,"West","16.7","38.9","N/A",NA,"Overcast",280,"2016-02-11 20:51","021115"
"1184",16:51:00,-5,-19.4,32,1015.2,16.1,"North","-9999","-","N/A",NA,"Partly Cloudy",0,"2016-02-11 21:51","021116"
"1185",17:51:00,-5,-20,31,1016.7,16.1,"WNW","13","37","N/A",NA,"Partly Cloudy",290,"2016-02-11 22:51","021117"
"1186",18:51:00,-5.6,-21.1,29,1018.2,16.1,"NW","18.5","40.7","N/A",NA,"Clear",310,"2016-02-11 23:51","021118"
"1187",19:51:00,-6.1,-21.1,30,1018.9,16.1,"North","-9999","-","N/A",NA,"Clear",0,"2016-02-12 0:51","021119"
"1188",20:51:00,-6.7,-20.6,33,1020,16.1,"WNW","22.2","46.3","N/A",NA,"Clear",300,"2016-02-12 1:51","021120"
"1189",21:51:00,-6.7,-20,35,1021,16.1,"WNW","13","31.5","N/A",NA,"Clear",300,"2016-02-12 2:51","021121"
"1190",22:51:00,-7.2,-19.4,38,1021.7,16.1,"WNW","14.8","35.2","N/A",NA,"Clear",300,"2016-02-12 3:51","021122"
"1191",23:51:00,-7.8,-19.4,40,1022.3,16.1,"WNW","16.7","38.9","N/A",NA,"Clear",300,"2016-02-12 4:51","021123"
"1192",00:51:00,-7.8,-19.4,40,1022.9,16.1,"WNW","18.5","33.3","N/A",NA,"Clear",290,"2016-02-12 5:51","021200"
"1193",01:51:00,-7.8,-19.4,40,1023,16.1,"Variable","11.1","29.6","N/A",NA,"Clear",0,"2016-02-12 6:51","021201"
"1194",02:51:00,-8.3,-19.4,41,1023.3,16.1,"WNW","13","35.2","N/A",NA,"Clear",290,"2016-02-12 7:51","021202"
"1195",03:51:00,-8.3,-18.9,43,1023.7,16.1,"WNW","13","25.9","N/A",NA,"Clear",290,"2016-02-12 8:51","021203"
"1196",04:51:00,-8.9,-19.4,43,1024.4,16.1,"WNW","13","25.9","N/A",NA,"Clear",290,"2016-02-12 9:51","021204"
"1197",05:51:00,-8.9,-18.9,45,1024.8,16.1,"WNW","14.8","-","N/A",NA,"Clear",290,"2016-02-12 10:51","021205"
"1198",06:51:00,-8.9,-18.9,45,1024.5,16.1,"WNW","14.8","-","N/A",NA,"Clear",290,"2016-02-12 11:51","021206"
"1199",07:51:00,-8.9,-18.3,47,1024.7,16.1,"West","11.1","-","N/A",NA,"Clear",280,"2016-02-12 12:51","021207"
"1200",08:51:00,-8.3,-18.3,45,1024.8,16.1,"West","7.4","-","N/A",NA,"Clear",280,"2016-02-12 13:51","021208"
"1201",09:51:00,-7.2,-18.3,42,1023.9,16.1,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-02-12 14:51","021209"
"1202",10:51:00,-5.6,-19.4,34,1023.1,16.1,"Variable","11.1","-","N/A",NA,"Clear",0,"2016-02-12 15:51","021210"
"1203",11:51:00,-3.9,-18.3,33,1021.8,16.1,"WNW","11.1","-","N/A",NA,"Clear",300,"2016-02-12 16:51","021211"
"1204",12:51:00,-3.9,-18.3,33,1020,16.1,"WSW","9.3","-","N/A",NA,"Clear",240,"2016-02-12 17:51","021212"
"1205",13:51:00,-3.9,-18.3,33,1018.9,16.1,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-02-12 18:51","021213"
"1206",14:51:00,-3.3,-18.3,31,1017.9,16.1,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-02-12 19:51","021214"
"1207",15:51:00,-3.3,-18.3,31,1017.1,16.1,"Variable","9.3","-","N/A",NA,"Overcast",0,"2016-02-12 20:51","021215"
"1208",16:51:00,-3.9,-17.8,34,1016.6,16.1,"SSW","13","-","N/A",NA,"Overcast",210,"2016-02-12 21:51","021216"
"1209",17:51:00,-4.4,-16.7,38,1016.2,16.1,"Variable","11.1","-","N/A",NA,"Overcast",0,"2016-02-12 22:51","021217"
"1210",18:51:00,-4.4,-15.6,42,1015.7,16.1,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-02-12 23:51","021218"
"1211",19:51:00,-5,-15,46,1015.1,16.1,"Variable","11.1","-","N/A",NA,"Overcast",0,"2016-02-13 0:51","021219"
"1212",20:51:00,-5,-15.6,44,1014.4,16.1,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-02-13 1:51","021220"
"1213",21:51:00,-5,-15.6,44,1013.9,16.1,"WSW","13","-","N/A",NA,"Overcast",250,"2016-02-13 2:51","021221"
"1214",22:51:00,-5.6,-15,48,1013.6,16.1,"Variable","11.1","-","N/A",NA,"Overcast",0,"2016-02-13 3:51","021222"
"1215",23:51:00,-5,-13.9,50,1013.1,16.1,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-02-13 4:51","021223"
"1216",00:51:00,-5.6,-13.3,55,1012.5,16.1,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-02-13 5:51","021300"
"1217",01:51:00,-6.1,-12.2,63,1012,16.1,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-02-13 6:51","021301"
"1218",02:51:00,-6.1,-11.7,65,1011.3,16.1,"Variable","11.1","-","N/A",NA,"Scattered Clouds",0,"2016-02-13 7:51","021302"
"1219",03:51:00,-6.1,-11.1,68,1011,16.1,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-02-13 8:51","021303"
"1220",04:51:00,-6.1,-11.1,68,1011.4,16.1,"West","13","-","N/A",NA,"Clear",270,"2016-02-13 9:51","021304"
"1221",05:51:00,-6.1,-11.7,65,1012.2,16.1,"West","13","-","N/A",NA,"Clear",270,"2016-02-13 10:51","021305"
"1222",06:51:00,-6.1,-13.9,55,1013.2,16.1,"NW","14.8","37","N/A",NA,"Clear",310,"2016-02-13 11:51","021306"
"1223",07:51:00,-6.1,-17.2,42,1014.6,16.1,"WNW","24.1","48.2","N/A",NA,"Clear",300,"2016-02-13 12:51","021307"
"1224",08:51:00,-6.1,-17.8,40,1015.3,16.1,"NW","24.1","40.7","N/A",NA,"Clear",310,"2016-02-13 13:51","021308"
"1225",09:51:00,-6.1,-18.9,36,1016.2,16.1,"NW","22.2","35.2","N/A",NA,"Overcast",310,"2016-02-13 14:51","021309"
"1226",10:51:00,-6.7,-21.1,32,1016.8,16.1,"WNW","25.9","51.9","N/A",NA,"Partly Cloudy",290,"2016-02-13 15:51","021310"
"1227",11:51:00,-6.7,-22.2,29,1017.3,16.1,"West","16.7","44.4","N/A",NA,"Mostly Cloudy",280,"2016-02-13 16:51","021311"
"1228",12:51:00,-7.8,-23.9,27,1017.7,16.1,"NW","33.3","53.7","N/A",NA,"Mostly Cloudy",310,"2016-02-13 17:51","021312"
"1229",13:51:00,-7.8,-23.9,27,1018.1,16.1,"NW","27.8","53.7","N/A",NA,"Clear",310,"2016-02-13 18:51","021313"
"1230",14:51:00,-8.3,-25,26,1019.2,16.1,"West","25.9","51.9","N/A",NA,"Scattered Clouds",280,"2016-02-13 19:51","021314"
"1231",15:51:00,-9.4,-25,28,1020.7,16.1,"NW","22.2","44.4","N/A",NA,"Scattered Clouds",310,"2016-02-13 20:51","021315"
"1232",16:51:00,-11.1,-27.2,26,1022.1,16.1,"NW","27.8","53.7","N/A",NA,"Clear",310,"2016-02-13 21:51","021316"
"1233",17:51:00,-12.2,-26.7,30,1023.5,16.1,"NW","27.8","57.4","N/A",NA,"Clear",310,"2016-02-13 22:51","021317"
"1234",18:51:00,-12.8,-26.7,31,1024.9,16.1,"NW","25.9","46.3","N/A",NA,"Clear",310,"2016-02-13 23:51","021318"
"1235",19:51:00,-13.9,-26.1,36,1025.8,16.1,"NW","14.8","42.6","N/A",NA,"Partly Cloudy",310,"2016-02-14 0:51","021319"
"1236",20:51:00,-14.4,-26.7,36,1026.3,16.1,"NW","25.9","57.4","N/A",NA,"Clear",310,"2016-02-14 1:51","021320"
"1237",21:51:00,-14.4,-26.1,38,1026.3,16.1,"NW","24.1","37","N/A",NA,"Clear",310,"2016-02-14 2:51","021321"
"1238",22:51:00,-14.4,-25.6,39,1025.5,16.1,"WNW","16.7","38.9","N/A",NA,"Clear",300,"2016-02-14 3:51","021322"
"1239",23:51:00,-14.4,-26.1,38,1025.6,16.1,"WNW","13","29.6","N/A",NA,"Clear",300,"2016-02-14 4:51","021323"
"1240",00:51:00,-14.4,-26.1,38,1026.5,16.1,"NW","25.9","42.6","N/A",NA,"Clear",310,"2016-02-14 5:51","021400"
"1241",01:51:00,-15,-26.1,39,1027.1,16.1,"NW","16.7","38.9","N/A",NA,"Clear",310,"2016-02-14 6:51","021401"
"1242",02:51:00,-15,-25.6,41,1027.4,16.1,"Variable","11.1","35.2","N/A",NA,"Clear",0,"2016-02-14 7:51","021402"
"1243",03:51:00,-16.1,-24.4,50,1028.3,16.1,"Variable","11.1","29.6","N/A",NA,"Clear",0,"2016-02-14 8:51","021403"
"1244",04:51:00,-16.1,-26.7,41,1029.2,16.1,"NW","14.8","37","N/A",NA,"Clear",310,"2016-02-14 9:51","021404"
"1245",05:51:00,-17.2,-27.8,41,1030.7,16.1,"NW","25.9","44.4","N/A",NA,"Clear",310,"2016-02-14 10:51","021405"
"1246",06:51:00,-17.8,-27.8,43,1032.1,16.1,"North","-9999","-","N/A",NA,"Clear",0,"2016-02-14 11:51","021406"
"1247",07:51:00,-18.3,-27.8,44,1033.3,16.1,"WNW","20.4","35.2","N/A",NA,"Clear",300,"2016-02-14 12:51","021407"
"1248",08:51:00,-17.8,-28.3,41,1033.6,16.1,"Variable","11.1","37","N/A",NA,"Clear",0,"2016-02-14 13:51","021408"
"1249",09:51:00,-16.7,-28.3,37,1034,16.1,"WNW","11.1","27.8","N/A",NA,"Clear",300,"2016-02-14 14:51","021409"
"1250",10:51:00,-15,-27.2,36,1033.5,16.1,"NNW","13","-","N/A",NA,"Clear",340,"2016-02-14 15:51","021410"
"1251",11:51:00,-12.8,-27.2,30,1033.1,16.1,"North","-9999","-","N/A",NA,"Clear",0,"2016-02-14 16:51","021411"
"1252",12:51:00,-11.7,-26.7,29,1032.9,16.1,"NW","11.1","-","N/A",NA,"Clear",310,"2016-02-14 17:51","021412"
"1253",13:51:00,-11.1,-27.8,25,1032.4,16.1,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-02-14 18:51","021413"
"1254",14:51:00,-10,-26.7,25,1031.8,16.1,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-02-14 19:51","021414"
"1255",15:51:00,-9.4,-26.7,24,1031.8,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-02-14 20:51","021415"
"1256",16:51:00,-9.4,-26.7,24,1032.6,16.1,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-02-14 21:51","021416"
"1257",17:51:00,-9.4,-26.1,25,1033.1,16.1,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-02-14 22:51","021417"
"1258",18:51:00,-9.4,-26.1,25,1033.5,16.1,"NW","9.3","-","N/A",NA,"Clear",310,"2016-02-14 23:51","021418"
"1259",19:51:00,-9.4,-25.6,27,1033.5,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-02-15 0:51","021419"
"1260",20:51:00,-10,-25.6,28,1034,16.1,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-02-15 1:51","021420"
"1261",21:51:00,-10,-25,29,1034.4,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-02-15 2:51","021421"
"1262",22:51:00,-10,-25,29,1034.2,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-02-15 3:51","021422"
"1263",23:51:00,-10,-24.4,31,1034.5,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-02-15 4:51","021423"
"1264",00:51:00,-10,-23.9,32,1034.4,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-02-15 5:51","021500"
"1265",01:51:00,-10,-23.9,32,1034.7,16.1,"WNW","5.6","-","N/A",NA,"Clear",300,"2016-02-15 6:51","021501"
"1266",02:51:00,-10,-22.8,35,1034.4,16.1,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-02-15 7:51","021502"
"1267",03:51:00,-10,-22.8,35,1034.1,16.1,"NNE","7.4","-","N/A",NA,"Clear",20,"2016-02-15 8:51","021503"
"1268",04:51:00,-9.4,-20.6,41,1033.9,16.1,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-02-15 9:51","021504"
"1269",05:51:00,-8.9,-18.3,47,1033.7,16.1,"Variable","9.3","-","N/A",NA,"Mostly Cloudy",0,"2016-02-15 10:51","021505"
"1270",06:51:00,-8.3,-18.9,43,1034.2,16.1,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-02-15 11:51","021506"
"1271",07:51:00,-7.8,-18.3,44,1034.1,16.1,"ESE","9.3","-","N/A",NA,"Overcast",120,"2016-02-15 12:51","021507"
"1272",08:51:00,-7.2,-17.2,46,1034.3,16.1,"North","-9999","-","N/A",NA,"Overcast",0,"2016-02-15 13:51","021508"
"1273",09:51:00,-6.7,-15,52,1033.3,16.1,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-02-15 14:51","021509"
"1274",10:51:00,-6.1,-13.9,55,1032.6,16.1,"ENE","13","-","N/A",NA,"Overcast",60,"2016-02-15 15:51","021510"
"1275",11:10:00,-5.6,-13.9,53,1033.1,16.1,"ENE","7.4","-","N/A",NA,"Overcast",70,"2016-02-15 16:10","021511"
"1276",11:51:00,-5,-12.2,58,1031.6,14.5,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-02-15 16:51","021511"
"1277",12:51:00,-5,-10.6,65,1030.1,16.1,"ENE","11.1","-","N/A",NA,"Overcast",60,"2016-02-15 17:51","021512"
"1278",13:44:00,-5,-9.4,72,1029.7,12.9,"ENE","13","-","N/A",NA,"Overcast",60,"2016-02-15 18:44","021513"
"1279",13:51:00,-4.4,-8.9,71,1029.2,9.7,"East","13","-","N/A",NA,"Haze",100,"2016-02-15 18:51","021513"
"1280",14:30:00,-4.4,-8.3,75,1029.3,3.2,"Variable","9.3","-","0","Snow","Light Snow",0,"2016-02-15 19:30","021514"
"1281",14:37:00,-3.9,-8.3,72,1029,2,"East","11.1","-","0","Snow","Light Snow",90,"2016-02-15 19:37","021514"
"1282",14:51:00,-3.9,-7.8,75,1028.3,0.8,"ENE","13","-","0","Snow","Snow",60,"2016-02-15 19:51","021514"
"1283",15:43:00,-3.3,-6.1,81,1028.3,0.8,"ENE","14.8","-","0.02","Snow","Snow",60,"2016-02-15 20:43","021515"
"1284",15:51:00,-3.3,-6.1,81,1027.6,0.8,"Variable","7.4","-","0.03","Snow","Snow",0,"2016-02-15 20:51","021515"
"1285",16:22:00,-2.8,-5.6,81,1027.7,0.8,"ENE","11.1","-","0.01","Snow","Snow",70,"2016-02-15 21:22","021516"
"1286",16:51:00,-2.8,-5,85,1026.5,0.8,"ENE","13","-","0.02","Fog-Snow","Snow",70,"2016-02-15 21:51","021516"
"1287",17:30:00,-2.2,-4.4,85,1026.3,1.6,"ENE","11.1","-","0.03","Snow","Light Snow",70,"2016-02-15 22:30","021517"
"1288",17:49:00,-2,-4,86,1025.6,1.2,"Variable","9.3","-","0.04","Snow","Light Snow",0,"2016-02-15 22:49","021517"
"1289",17:51:00,-1.7,-3.9,85,1025.2,1.2,"Variable","11.1","-","0.05","Snow","Light Snow",0,"2016-02-15 22:51","021517"
"1290",18:24:00,-1.1,-3.3,85,1025.3,2,"ENE","9.3","-","0.02","Snow","Light Snow",70,"2016-02-15 23:24","021518"
"1291",18:51:00,-1.1,-2.8,88,1024.2,4,"East","11.1","-","0.04","Snow","Light Snow",80,"2016-02-15 23:51","021518"
"1292",18:58:00,-1.1,-2.8,88,1024.6,4.8,"East","16.7","-","0",NA,"Overcast",80,"2016-02-15 23:58","021518"
"1293",19:12:00,-0.6,-2.2,89,1024.3,4.8,"ENE","13","-","0.01","Rain","Light Freezing Rain",70,"2016-02-16 0:12","021519"
"1294",19:29:00,0,-1.7,88,1023.9,4.8,"East","11.1","-","0.01","Rain","Light Freezing Rain",80,"2016-02-16 0:29","021519"
"1295",19:49:00,1,-1,87,1023.6,4.8,"Variable","11.1","-","0.02","Rain","Light Freezing Rain",0,"2016-02-16 0:49","021519"
"1296",19:51:00,0.6,-1.1,89,1022.8,4.8,"East","13","-","0.03","Rain","Light Freezing Rain",90,"2016-02-16 0:51","021519"
"1297",19:57:00,0.6,-1.1,89,1023.2,4,"ENE","7.4","-","0","Rain","Light Freezing Rain",70,"2016-02-16 0:57","021519"
"1298",20:07:00,0.6,-1.1,89,1022.9,3.2,"ENE","13","-","0",NA,"Overcast",60,"2016-02-16 1:07","021520"
"1299",20:16:00,0.6,-1.1,89,1022.9,2.8,"ENE","9.3","-","0.01",NA,"Overcast",70,"2016-02-16 1:16","021520"
"1300",20:51:00,1.1,-0.6,89,1021.6,2.4,"ENE","14.8","-","0.03","Rain","Light Rain",70,"2016-02-16 1:51","021520"
"1301",21:02:00,1.1,-0.6,89,1021.9,3.2,"ENE","13","-","0",NA,"Overcast",60,"2016-02-16 2:02","021521"
"1302",21:12:00,1.1,-0.6,89,1021.9,2.8,"ENE","14.8","-","0.01","Rain","Light Rain",60,"2016-02-16 2:12","021521"
"1303",21:26:00,0.6,-1.1,89,1021.6,4,"ENE","14.8","-","0.02","Rain","Light Rain",60,"2016-02-16 2:26","021521"
"1304",21:36:00,0.6,-1.1,89,1021.2,4.8,"ENE","13","-","0.02",NA,"Overcast",70,"2016-02-16 2:36","021521"
"1305",21:50:00,0.6,-0.6,92,1020.2,2.8,"ENE","11.1","-","0.03","Rain","Rain",60,"2016-02-16 2:50","021521"
"1306",22:51:00,1.1,-0.6,89,1019.6,3.2,"ENE","11.1","-","0.14","Rain","Rain",70,"2016-02-16 3:51","021522"
"1307",23:05:00,1.1,-0.6,89,1019.9,2.4,"NE","7.4","-","0.03","Rain","Light Rain",40,"2016-02-16 4:05","021523"
"1308",23:44:00,1.1,0,92,1019.2,3.2,"NE","5.6","-","0.07",NA,"Overcast",40,"2016-02-16 4:44","021523"
"1309",23:51:00,1.7,0,89,1018.7,4.8,"NE","5.6","-","0.07",NA,"Overcast",40,"2016-02-16 4:51","021523"
"1310",00:18:00,1.7,0,89,1018.8,4,"NE","7.4","-","0.01",NA,"Overcast",50,"2016-02-16 5:18","021600"
"1311",00:51:00,1.7,0,89,1018,2.8,"NE","7.4","-","0.01",NA,"Overcast",50,"2016-02-16 5:51","021600"
"1312",01:32:00,3.3,1.1,86,1018.2,2,"Variable","5.6","-","0",NA,"Overcast",0,"2016-02-16 6:32","021601"
"1313",01:51:00,3.3,2.2,93,1017.3,1.6,"Calm","Calm","-","0",NA,"Overcast",0,"2016-02-16 6:51","021601"
"1314",02:31:00,3.9,2.8,93,1017.5,3.2,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-02-16 7:31","021602"
"1315",02:46:00,6,5,93,1017.5,8,"SSE","7.4","-","0",NA,"Overcast",150,"2016-02-16 7:46","021602"
"1316",02:51:00,6.7,5,89,1016.8,8,"SSE","7.4","-","0",NA,"Overcast",150,"2016-02-16 7:51","021602"
"1317",03:51:00,8.3,6.7,90,1015.8,11.3,"Variable","11.1","-","0.01",NA,"Overcast",0,"2016-02-16 8:51","021603"
"1318",04:44:00,8.9,6.7,86,1015.5,11.3,"SSE","16.7","31.5","N/A",NA,"Overcast",160,"2016-02-16 9:44","021604"
"1319",04:51:00,8.9,6.7,86,1014.5,11.3,"South","14.8","29.6","N/A",NA,"Overcast",180,"2016-02-16 9:51","021604"
